address	verdict	file	flag
007b73d0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007b73d0.cpp	Oy
007b7e30	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007b7e30.cpp	Oy
007b95e0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007b95e0.cpp	Oy
007bab30	RELOC	CThingSwitch_vectordeletingdestructor_007bab30.cpp	Oy
007bb630	RELOC	CThingSwitch_vectordeletingdestructor_007bb630.cpp	Oy
007bb8a0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007bb8a0.cpp	Oy
007bb900	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007bb900.cpp	Oy
007be63a	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007be63a.cpp	Oy
007be652	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007be652.cpp	Oy
007be6c3	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007be6c3.cpp	Oy
007be6db	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007be6db.cpp	Oy
007be6f3	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007be6f3.cpp	Oy
007be70b	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_007be70b.cpp	Oy
007be73a	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_007be73a.cpp	Oy
007be769	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_007be769.cpp	Oy
007be9ec	RELOC	CLandscapeBackgroundPatch_vectordeletingdestructor_007be9ec.cpp	Oy
007c3940	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007c3940.cpp	Oy
007c39a0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007c39a0.cpp	Oy
007c39c0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007c39c0.cpp	Oy
007c4d20	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007c4d20.cpp	Oy
007c65a0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007c65a0.cpp	Oy
007c7670	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007c7670.cpp	Oy
007c9eb0	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_007c9eb0.cpp	Oy
007ca070	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007ca070.cpp	Oy
007cc880	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007cc880.cpp	Oy
007cd700	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007cd700.cpp	Oy
007cd850	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007cd850.cpp	Oy
007cec30	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007cec30.cpp	Oy
007cf280	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007cf280.cpp	Oy
007d0f60	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007d0f60.cpp	Oy
007d4b70	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007d4b70.cpp	Oy
007d5ca0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007d5ca0.cpp	Oy
007d9630	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007d9630.cpp	Oy
007df980	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007df980.cpp	Oy
007e0490	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e0490.cpp	Oy
007e0980	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e0980.cpp	Oy
007e09e0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e09e0.cpp	Oy
007e1180	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_007e1180.cpp	Oy
007e11b0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e11b0.cpp	Oy
007e1210	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e1210.cpp	Oy
007e1380	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e1380.cpp	Oy
007e13e0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e13e0.cpp	Oy
007e1c30	RELOC	CThingSwitch_vectordeletingdestructor_007e1c30.cpp	Oy
007e1cb0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e1cb0.cpp	Oy
007e1d10	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e1d10.cpp	Oy
007e31a0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e31a0.cpp	Oy
007e3200	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e3200.cpp	Oy
007e3570	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_007e3570.cpp	Oy
007e4750	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e4750.cpp	Oy
007e47b0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e47b0.cpp	Oy
007e4d10	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e4d10.cpp	Oy
007e5920	RELOC	CThingSwitch_vectordeletingdestructor_007e5920.cpp	Oy
007e70c0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e70c0.cpp	Oy
007e7170	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007e7170.cpp	Oy
007e72c0	EXACT	CScriptGameResourceObjectScriptedThingBase_Validate_007e72c0.cpp	Oy
007e7e40	RELOC	CThingSwitch_vectordeletingdestructor_007e7e40.cpp	Oy
007e8050	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_007e8050.cpp	Oy
007eb0c0	EXACT	CCreatureActionPickupGameObject_IsToHaveEmptyHands_007eb0c0.cpp	Oy
007eb0d0	EXACT	CCreatureActionPickupGameObject_IsToReplaceItemIfRemoved_007eb0d0.cpp	Oy
007eb0e0	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_007eb0e0.cpp	Oy
007eb360	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_007eb360.cpp	Oy
007eb520	EXACT	CCreatureActionPlayerInteractionViewQuests_IsToHaveEmptyHands_007eb520.cpp	Oy
007eb530	EXACT	CCreatureActionPlayerInteractionViewQuests_IsToReplaceItemIfRemoved_007eb530.cpp	Oy
007eb540	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_007eb540.cpp	Oy
007ebd70	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007ebd70.cpp	Oy
007ee0a0	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_007ee0a0.cpp	Oy
007ee850	EXACT	CCreatureActionOpenChest_IsToHaveEmptyHands_007ee850.cpp	Oy
007ee860	EXACT	CCreatureActionOpenChest_IsToReplaceItemIfRemoved_007ee860.cpp	Oy
007f05e0	EXACT	CCombatActionGenericStrikeResponseKnockdownRecoverBase_GetAnimationTransitionInTime_007f05e0.cpp	Oy
007f0630	EXACT	CCombatActionGenericStrikeResponseKnockdownRecoverFromDeath_IsPreventingQuickAccessItemUsage_007f0630.cpp	Oy
007f91e0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_007f91e0.cpp	Oy
00810f40	EXACT	global_DrawGetEnvironment_00810f40.cpp	Oy
008119a0	EXACT	global_DeleteData_008119a0.cpp	Oy
00814be0	EXACT	global_DrawGetEnvironment_00814be0.cpp	Oy
0081ee60	DIFFER(174v207)	CMap_SetEngineThemeAt_0081ee60.cpp	Oy
0081efc0	DIFFER(144v138)	CMap_SetEngineBlendAt_0081efc0.cpp	Oy
0081f090	DIFFER(145v147)	CMap_GetEngineThemeAt_0081f090.cpp	Oy
0081f170	DIFFER(143v143)	CMap_GetEngineBlendAt_0081f170.cpp	Oy
008263e0	EXACT	CCachedFile_GetPosition_008263e0.cpp	Oy
00827850	EXACT	CMap_DrawGetHeightMapSizeX_00827850.cpp	Oy
00827860	EXACT	CMap_DrawGetHeightMapSizeY_00827860.cpp	Oy
0082e330	EXACT	CScriptedMapBrush_GetTheme_0082e330.cpp	Oy
0082e3d0	DIFFER(82v78)	CScriptedMapBrush_GetThemeBlend_0082e3d0.cpp	Oy
0082e420	DIFFER(78v76)	CScriptedMapBrush_SetThemeBlend_0082e420.cpp	Oy
0082fec0	EXACT	global_AddChildPrimitive_0082fec0.cpp	Oy
00835330	RELOC	CFrontEndScreen_dtor_00835330.cpp	Oy
008368f0	RELOC	global_ConditionalVirtualDispatchOnLevelUnl_008368f0.cpp	Oy
0083b8f0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_0083b8f0.cpp	Oy
0083b950	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_0083b950.cpp	Oy
0083cec0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_0083cec0.cpp	Oy
0083d5b0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_0083d5b0.cpp	Oy
0083d610	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_0083d610.cpp	Oy
0083e070	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_0083e070.cpp	Oy
00842120	EXACT	CCreatureActionPerformExpression_PerformAction_00842120.cpp	Oy
00842250	EXACT	CCreatureActionYellOverHere_PerformAction_00842250.cpp	Oy
00842260	EXACT	CCreatureActionDowseFire_PerformAction_00842260.cpp	Oy
008422e0	EXACT	CCreatureActionShowFear_PerformAction_008422e0.cpp	Oy
008422f0	EXACT	CCreatureActionShowLove_PerformAction_008422f0.cpp	Oy
00842710	EXACT	CCreatureActionPlayAnimation_PerformAction_00842710.cpp	Oy
00842a00	EXACT	CCreatureActionActivateQuest_PerformAction_00842a00.cpp	Oy
0084a820	EXACT	CCreatureActionDropGenericBox_GetAnimExtraFlags_0084a820.cpp	Oy
0084a830	EXACT	CCreatureActionPlayConversationAnimation_PerformAction_0084a830.cpp	Oy
0084a850	EXACT	CCreatureActionPlayIntoLoopOutOfAnimation_PerformAction_0084a850.cpp	Oy
0084ac60	EXACT	CCreatureActionPlayAnimationWithLookTurning_IsPreventingLookTurning_0084ac60.cpp	Oy
0084b210	EXACT	CCreatureActionBlowHorn_PerformAction_0084b210.cpp	Oy
0084b220	EXACT	CCreatureActionBlowHorn_IsToHaveEmptyHands_0084b220.cpp	Oy
0084b230	EXACT	CCreatureActionBlowHorn_IsToReplaceItemIfRemoved_0084b230.cpp	Oy
0084b240	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0084b240.cpp	Oy
0084b2f0	EXACT	CCreatureActionUseLamp_IsToReplaceItemIfRemoved_0084b2f0.cpp	Oy
0084b300	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0084b300.cpp	Oy
0084b330	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0084b330.cpp	Oy
0084b360	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0084b360.cpp	Oy
0084b390	EXACT	CCreatureActionPickUpGenericBox_GetAnimExtraFlags_0084b390.cpp	Oy
0084b3a0	EXACT	CCreatureActionPickUpGenericBox_IsToHaveEmptyHands_0084b3a0.cpp	Oy
0084b3b0	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0084b3b0.cpp	Oy
0084b420	EXACT	CCreatureActionFillBucket_PerformAction_0084b420.cpp	Oy
0084b430	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0084b430.cpp	Oy
0084b460	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0084b460.cpp	Oy
0084b490	EXACT	CCreatureActionPlayAnimationFromIndex_PerformAction_0084b490.cpp	Oy
0084b4c0	EXACT	CCreatureActionHammer_PerformAction_0084b4c0.cpp	Oy
0084b4d0	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0084b4d0.cpp	Oy
0084b540	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0084b540.cpp	Oy
0084b570	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0084b570.cpp	Oy
0084b5a0	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0084b5a0.cpp	Oy
00851890	RELOC	CVirtualKeyboard_GetProfileName_00851890.cpp	Oy
00854450	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_00854450.cpp	Oy
00854580	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_00854580.cpp	Oy
008550a0	EXACT	CCreatureActionSpiritHitResponse_IsOverrideableByActionOfSamePriority_008550a0.cpp	Oy
008550b0	EXACT	CCreatureActionSpiritHitResponse_PerformAction_008550b0.cpp	Oy
008552d0	EXACT	CCreatureActionStartBlocking_IsOverrideableByActionOfSamePriority_008552d0.cpp	Oy
00855cf0	EXACT	CCreatureActionBlockBase_IsOverrideableByActionOfSamePriority_00855cf0.cpp	Oy
00855d00	EXACT	CCreatureActionBlockBase_IsToFaceTarget_00855d00.cpp	Oy
00855d10	EXACT	CCreatureActionBlockBase_GetAnimationTransitionInTime_00855d10.cpp	Oy
00855d40	EXACT	CCreatureActionBlockRespond_IsOverrideableByActionOfSamePriority_00855d40.cpp	Oy
00855d60	EXACT	CCreatureActionStartBlocking_GetAnimationTransitionInTime_00855d60.cpp	Oy
00855d70	EXACT	CCreatureActionBlockCounter_IsBlockable_00855d70.cpp	Oy
00855d80	EXACT	CCreatureActionBlockCounter_IsKnockdownStrike_00855d80.cpp	Oy
00856190	EXACT	CCombatActionBase_IsActionReadyForInterruptionByMovement_00856190.cpp	Oy
00856240	EXACT	CCombatActionBase_InitialiseActionMovement_00856240.cpp	Oy
008562e0	EXACT	CCombatActionBase_IsVitalStrike_008562e0.cpp	Oy
008562f0	EXACT	CCombatActionBase_IsUsingAnimationMovement_008562f0.cpp	Oy
00856300	EXACT	CCombatActionBase_IsMovementUsingPhysics_00856300.cpp	Oy
0085a5c0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_0085a5c0.cpp	Oy
0085b880	EXACT	CCreatureActionHero180RunningTurn_CanAnimationTransitionOut_0085b880.cpp	Oy
0085bbe0	EXACT	CCreatureActionHero180RunningTurn_IsClearingMovementVector_0085bbe0.cpp	Oy
0085bbf0	EXACT	CCreatureActionHeroJump_IsClearingMovementVector_0085bbf0.cpp	Oy
0085bc00	EXACT	CCreatureActionHeroRunningStop_IsClearingMovementVector_0085bc00.cpp	Oy
0085bc10	EXACT	CCreatureActionHeroRunningStop_IsActionReadyForInterruption_0085bc10.cpp	Oy
0085c2f0	EXACT	CCombatActionControlledStrafeJump_IsToFaceTarget_0085c2f0.cpp	Oy
0085ee40	EXACT	CThingFilterIsUnconscious_operator_0085ee40.cpp	Oy
008600d0	EXACT	CCreatureActionGetOutOfBed_GetAnimExtraFlags_008600d0.cpp	Oy
008600e0	EXACT	CCreatureActionGetOutOfBed_IsUsingAnimationMovement_008600e0.cpp	Oy
008600f0	EXACT	CCreatureActionGetOutOfBed_GetAnimDelayTime_008600f0.cpp	Oy
00860100	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_00860100.cpp	Oy
008601b0	EXACT	CCreatureActionGetUpFromSitting_IsPreventingNormalMovement_008601b0.cpp	Oy
008601c0	EXACT	CCreatureActionGetUpFromSitting_IsPreventingLookTurning_008601c0.cpp	Oy
008659c0	EXACT	CCreatureActionBeStunned_PerformAction_008659c0.cpp	Oy
008659d0	EXACT	CCreatureActionBeStunned_GetAnimationTransitionInTime_008659d0.cpp	Oy
00865a70	EXACT	CCreatureActionBeDazed_PerformAction_00865a70.cpp	Oy
00865a80	EXACT	CCreatureActionBeDazed_GetAnimationTransitionInTime_00865a80.cpp	Oy
00865b10	EXACT	CCombatActionGenericStrikeResponseKnockdown_IsToEvadeAllHits_00865b10.cpp	Oy
00868300	EXACT	CCombatActionGenericStrikeResponseKnockdown_GetAnimationTransitionInTime_00868300.cpp	Oy
00868310	EXACT	CCombatActionGenericStrikeResponseKnockdown_IsToAlignWithGroundNormal_00868310.cpp	Oy
00868320	EXACT	CCombatActionGenericStrikeResponseKnockdown_IsToUseRotationInAnimation_00868320.cpp	Oy
008698c0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_008698c0.cpp	Oy
008698e0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_008698e0.cpp	Oy
00869a70	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_00869a70.cpp	Oy
00873490	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_00873490.cpp	Oy
00874e70	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_00874e70.cpp	Oy
0087c330	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_0087c330.cpp	Oy
0087c470	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_0087c470.cpp	Oy
0087e510	EXACT	CCreatureActionInterruptableMidAttackAutoTurn_IsToPerformActionOnStrike_0087e510.cpp	Oy
0087e520	EXACT	CCreatureActionGeneralInterruptedAttack_GetAnimationTransitionInTime_0087e520.cpp	Oy
0087e5c0	RELOC	CEngineSubPrimitiveText_scalardeletingdestructor_0087e5c0.cpp	Oy
0087e830	EXACT	CCreatureActionStabbedToDeath_PerformAction_0087e830.cpp	Oy
0087fe50	EXACT	CCreatureActionStabbedToDeath_GetAnimDelayTime_0087fe50.cpp	Oy
00880020	EXACT	CCombatActionKickThingOnGround_IsToPerformActionOnStrike_00880020.cpp	Oy
00880030	EXACT	CCombatActionKickThingOnGround_IsToHitProneThings_00880030.cpp	Oy
00880040	EXACT	CCombatActionStabThing_IsUsingActionMovement_00880040.cpp	Oy
00880050	EXACT	CCombatActionStabThing_IsToRetainSafeDistance_00880050.cpp	Oy
00880060	EXACT	CCombatActionStabThing_IsToCauseRecoil_00880060.cpp	Oy
00880070	EXACT	CCombatActionStabThing_IsAbleToBeAttacked_00880070.cpp	Oy
0088de00	EXACT	CGameScriptInterface_Error_0088de00.cpp	Oy
0088e080	RELOC	CGameScriptInterface_GetConstantFPS_0088e080.cpp	Oy
0088e090	RELOC	CGameScriptInterface_SetAllSoundsAsMuted_0088e090.cpp	Oy
0088e100	EXACT	CGameScriptInterface_IsXbox_0088e100.cpp	Oy
0088e110	EXACT	CGameScriptInterface_GiveHeroTitle_0088e110.cpp	Oy
0088e210	EXACT	CGameScriptInterface_DisplayTime_0088e210.cpp	Oy
0088e340	RELOC	CGameScriptInterface_GetRegionName_0088e340.cpp	Oy
0088e400	RELOC	CGameScriptInterface_MiniMapSetAsEnabled_0088e400.cpp	Oy
0088e4c0	RELOC	CGameScriptInterface_FadeScreenIn_0088e4c0.cpp	Oy
0088e4d0	EXACT	CGameScriptInterface_IsScreenFadingOut_0088e4d0.cpp	Oy
0088e500	RELOC	CGameScriptInterface_FixMovieSequenceCamera_0088e500.cpp	Oy
0088e910	EXACT	CGameScriptInterface_SetAllowScreenFadingOnNextRegionChange_0088e910.cpp	Oy
0088e920	EXACT	CGameScriptInterface_SetAllowScreenFadingIfAlreadyFaded_0088e920.cpp	Oy
0088ec70	EXACT	CGameScriptInterface_EntityClearMaxNumberOfAttackers_0088ec70.cpp	Oy
0088ec90	EXACT	CGameScriptInterface_CameraSetCameraPreloadFlag_0088ec90.cpp	Oy
0088ecc0	RELOC	CGameScriptInterface_IsCameraInScriptedMode_0088ecc0.cpp	Oy
0088ed20	RELOC	CGameScriptInterface_CameraEarthquakeIntensityAtPos_0088ed20.cpp	Oy
0088eda0	EXACT	CGameScriptInterface_CameraUseScreenEffect_0088eda0.cpp	Oy
0088edb0	EXACT	CGameScriptInterface_CameraCancelScreenEffect_0088edb0.cpp	Oy
0088f3e0	RELOC	CGameScriptInterface_IsTutorialSystemEnabled_0088f3e0.cpp	Oy
0088f410	EXACT	CGameScriptInterface_SetTeleportingAsActive_0088f410.cpp	Oy
0088f420	EXACT	CGameScriptInterface_IsTeleportingActive_0088f420.cpp	Oy
0088f430	EXACT	CGameScriptInterface_SetRegionTextDisplayAsActive_0088f430.cpp	Oy
0088f440	EXACT	CGameScriptInterface_SetHeroSleepingAsEnabled_0088f440.cpp	Oy
0088f450	EXACT	CGameScriptInterface_IsHeroSleepingEnabled_0088f450.cpp	Oy
0088f460	EXACT	CGameScriptInterface_SetExperienceSpendingAsEnabled_0088f460.cpp	Oy
0088f470	EXACT	CGameScriptInterface_SetSummonerDeathExplosionAffectsHero_0088f470.cpp	Oy
0088f4a0	RELOC	CGameScriptInterface_EnableDecals_0088f4a0.cpp	Oy
0088f560	EXACT	CGameScriptInterface_EntityCastLightningAtTarget_0088f560.cpp	Oy
0088f620	RELOC	CGameScriptInterface_EnableSounds_0088f620.cpp	Oy
0088f660	RELOC	CGameScriptInterface_StopSound_0088f660.cpp	Oy
0088f6b0	RELOC	CGameScriptInterface_EntitySetStategroupEnabled_0088f6b0.cpp	Oy
0088f6e0	RELOC	CGameScriptInterface_EntitySetAllStategroupsEnabled_0088f6e0.cpp	Oy
0088f7d0	RELOC	CGameScriptInterface_EntitySetSleepEnabled_0088f7d0.cpp	Oy
0088f810	RELOC	CGameScriptInterface_EntitySetOpinionReactionsEnabled_0088f810.cpp	Oy
0088f850	RELOC	CGameScriptInterface_EntitySetDeedReactionsEnabled_0088f850.cpp	Oy
0088f890	RELOC	CGameScriptInterface_PlayAVIMovie_0088f890.cpp	Oy
0088f900	EXACT	CGameScriptInterface_GetCountdownTimer_0088f900.cpp	Oy
0088f930	RELOC	CGameScriptInterface_AutoSave_0088f930.cpp	Oy
0088f940	EXACT	CGameScriptInterface_SetSavingAsEnabled_0088f940.cpp	Oy
0088f950	EXACT	CGameScriptInterface_IsSavingEnabled_0088f950.cpp	Oy
0088f980	EXACT	CGameScriptInterface_SetGuildSealRecallLocation_0088f980.cpp	Oy
0088f9e0	EXACT	CGameScriptInterface_GetGuildSealRecallAngleXY_0088f9e0.cpp	Oy
0088fa80	RELOC	CGameScriptInterface_SetPlayerUsingMeleeDummies_0088fa80.cpp	Oy
0088fa90	RELOC	CGameScriptInterface_GetPlayerUsingMeleeDummies_0088fa90.cpp	Oy
0088faa0	RELOC	CGameScriptInterface_SetPlayerUsingRangedDummies_0088faa0.cpp	Oy
0088fab0	RELOC	CGameScriptInterface_GetPlayerUsingRangedDummies_0088fab0.cpp	Oy
0088fac0	RELOC	CGameScriptInterface_SetPlayerUsingWillDummies_0088fac0.cpp	Oy
0088fad0	RELOC	CGameScriptInterface_GetPlayerUsingWillDummies_0088fad0.cpp	Oy
0088fae0	RELOC	CGameScriptInterface_SetCheapHeadLooking_0088fae0.cpp	Oy
0088faf0	RELOC	CGameScriptInterface_GetCheapHeadLooking_0088faf0.cpp	Oy
0088fb00	RELOC	CGameScriptInterface_SetQuitTavernGame_0088fb00.cpp	Oy
0088fb10	RELOC	CGameScriptInterface_GetQuitTavernGame_0088fb10.cpp	Oy
0088fb20	RELOC	CGameScriptInterface_SetPrizeTavernTable_0088fb20.cpp	Oy
0088fb30	RELOC	CGameScriptInterface_GetPrizeTavernTable_0088fb30.cpp	Oy
0088fb40	RELOC	CGameScriptInterface_SetBettingActive_0088fb40.cpp	Oy
0088fb50	RELOC	CGameScriptInterface_GetBettingActive_0088fb50.cpp	Oy
0088fb60	RELOC	CGameScriptInterface_SetBettingAccept_0088fb60.cpp	Oy
0088fb70	RELOC	CGameScriptInterface_GetBettingAccept_0088fb70.cpp	Oy
0088fb80	RELOC	CGameScriptInterface_SetBettingAmount_0088fb80.cpp	Oy
0088fb90	RELOC	CGameScriptInterface_GetBettingAmount_0088fb90.cpp	Oy
0088fba0	RELOC	CGameScriptInterface_SetCountBetMoneyDown_0088fba0.cpp	Oy
0088fbb0	RELOC	CGameScriptInterface_GetCountBetMoneyDown_0088fbb0.cpp	Oy
0088fbc0	RELOC	CGameScriptInterface_SetSpotTheAdditionBeaten_0088fbc0.cpp	Oy
0088fbd0	RELOC	CGameScriptInterface_GetSpotTheAdditionBeaten_0088fbd0.cpp	Oy
0088fbe0	RELOC	CGameScriptInterface_SetGlobalTargetingDistanceOffset_0088fbe0.cpp	Oy
0088fbf0	RELOC	CGameScriptInterface_GetGlobalTargetingDistanceOffset_0088fbf0.cpp	Oy
0088fc00	RELOC	CGameScriptInterface_SetTradingPriceMult_0088fc00.cpp	Oy
0088fc10	RELOC	CGameScriptInterface_GetTradingPriceMult_0088fc10.cpp	Oy
0088fc20	RELOC	CGameScriptInterface_SetBoastingEnabled_0088fc20.cpp	Oy
0088fc30	RELOC	CGameScriptInterface_GetBoastingEnabled_0088fc30.cpp	Oy
0088fc40	EXACT	CGameScriptInterface_GetActiveGossipCategories_0088fc40.cpp	Oy
0088fc50	EXACT	CGameScriptInterface_GetIsGossipForPlayer_0088fc50.cpp	Oy
