address	name	named	size	thunk	ok	error
004179ee	ChangeMaxTextureSize	1	106	0	1	
00417a58	FUN_00417a58	0	2097	0	1	
00418289	?Update@CMainGameComponent@@MAEXXZ	1	564	0	1	
004184bd	?Init@CMainGameComponent@@UAEXXZ	1	1285	0	1	
004189c2	?Run@CMainGameComponent@@UAE_NPAPAVCGameComponent@@@Z	1	440	0	1	
00418b7a	~CMainGameComponent	1	193	0	1	
00418c3b	FUN_00418c3b	0	399	0	1	
00418dca	CMainGameComponent	1	294	0	1	
00418fbc	CCountedPointer<CBankFileAsyncEntry>	1	25	0	1	
00419036	DeleteData	1	11	0	1	
00419047	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
0041906e	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
004190b6	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	44	0	1	
004190e2	ShareData	1	38	0	1	
00419108	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	44	0	1	
00419134	ShareData	1	38	0	1	
0041915a	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	44	0	1	
0041919c	GFLimitReturn<double>	1	37	0	1	
004191c1	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	44	0	1	
00419220	CGameEventPackage	1	35	0	1	
00419270	CDisplayEngineInit	1	35	0	1	
004192b0	`vector_deleting_destructor'	1	30	0	1	
00419323	CAIStateGroup_GoToBed	1	47	0	1	
00419352	_Dest_val<std::allocator<std::pair<long,CMusicManager::CRegisteredMusicEntry>_>,std::pair<long,CMusicManager::CRegisteredMusicEntry>_>	1	19	0	1	
00419365	`scalar_deleting_destructor'	1	28	0	1	
004193a0	DeleteData	1	23	0	1	
004193c4	DeleteData	1	23	0	1	
004193e8	DeleteData	1	23	0	1	
0041940c	DeleteData	1	23	0	1	
00419428	Reset	1	59	0	1	
00419463	operator=	1	23	0	1	
0041947a	Reset	1	59	0	1	
004194b5	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	5	1	1	
004194ba	operator=	1	23	0	1	
004194d1	Reset	1	59	0	1	
00419518	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00419554	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
0041956c	CCountedPointer<NUISystem::CAction>	1	62	0	1	
004195af	Reset	1	59	0	1	
00419603	GetMeshEffect	1	47	0	1	
00419650	GetPBaseDef	1	19	0	1	
00419680	IsBulletTimeActive	1	23	0	1	
004196b2	GetDef<CHeroPostcardGeneratorDef>	1	92	0	1	
0041971e	OnReadFinished	1	14	0	1	
00419747	CAIStateGroup_WhisperPotionCombat	1	29	0	1	
00419764	OnDie	1	25	0	1	
0041977d	`vector_deleting_destructor'	1	28	0	1	
004197a0	?SetQuit@CMainGameComponent@@UAEXXZ	1	5	0	1	
004197b0	?IsEditorActive@CMainGameComponent@@UBE_NXZ	1	3	0	1	
004197b3	`vector_deleting_destructor'	1	28	0	1	
00419d90	StatRegisterClass	1	218	0	1	
00419f50	FUN_00419f50	0	112	0	1	
0041a060	GetAutoSaveFileName	1	17	0	1	
0041a080	GetAutoSaveFileName	1	17	0	1	
0041a0a0	GetAutoSaveFileName	1	17	0	1	
0041a0c0	GetAutoSaveFileName	1	17	0	1	
0041a100	GetAutoSaveFileName	1	17	0	1	
0041a120	GetDVDDialogueDir	1	90	0	1	
0041a180	GetAutoSaveFileName	1	17	0	1	
0041a1a0	pair<CCharString,CTCBase::CRegisteredTCInfo>	1	20	0	1	
0041a1c0	GetAutoSaveFileName	1	17	0	1	
0041a1e0	GetAutoSaveFileName	1	17	0	1	
0041a200	GetAutoSaveFileName	1	17	0	1	
0041a220	GetWriteableEngineCacheDir	1	99	0	1	
0041a290	GetAutoSaveFileName	1	17	0	1	
0041a2b0	GetAutoSaveFileName	1	17	0	1	
0041a2d0	GetDVDDialogueDir	1	90	0	1	
0041a330	GetDVDDialogueDir	1	90	0	1	
0041a390	GetAutoSaveFileName	1	17	0	1	
0041a3b0	GetAutoSaveFileName	1	17	0	1	
0041a3d0	GetAutoSaveFileName	1	17	0	1	
0041a3f0	GetAutoSaveFileName	1	17	0	1	
0041a410	GetAutoSaveFileName	1	17	0	1	
0041a430	GetMyDocumentsDir	1	141	0	1	
0041a4c0	GetAutoSaveCheckPointFileName	1	41	0	1	
0041a4f0	GetSaveDir	1	72	0	1	
0041a540	GetSaveDir	1	99	0	1	
0041a5b0	GetSaveDir	1	72	0	1	
0041a600	GetSaveDir	1	72	0	1	
0041a650	GetSaveDir	1	72	0	1	
0041a6a0	GetAutoSaveFileName	1	17	0	1	
0041a7c0	GFToScreen	1	31	0	1	
0041a7e0	operator+	1	39	0	1	
0041a810	Move	1	39	0	1	
0041a850	GetSize	1	115	0	1	
0041a8d0	Initialise	1	176	0	1	
0041a980	DrawWithRenderManager	1	377	0	1	
0041ab00	GetDefaultGraphicIndex	1	56	0	1	
0041ab40	~CSprite	1	218	0	1	
0041ac20	GetDataFromDef	1	881	0	1	
0041afa0	Draw	1	1455	0	1	
0041b800	CSprite	1	106	0	1	
0041b9c0	EditCyclePreviousKeyCamera	1	54	0	1	
0041ba30	CCountedPointer<CBankFileAsyncEntry>	1	25	0	1	
0041ba70	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	27	0	1	
0041baa0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	27	0	1	
0041bae0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	27	0	1	
0041bb00	`vector_deleting_destructor'	1	30	0	1	
0041bb30	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	53	0	1	
0041bc90	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	53	0	1	
0041bcd0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	45	0	1	
0041bd00	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	27	0	1	
0041bd20	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	45	0	1	
0041bd60	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	27	0	1	
0041bd80	OnDie	1	23	0	1	
0041bdb0	`scalar_deleting_destructor'	1	60	0	1	
0041bdf0	`scalar_deleting_destructor'	1	85	0	1	
0041be50	C3DAnimationBlendState	1	25	0	1	
0041be70	Clear	1	57	0	1	
0041beb0	CEnginePrimitive2DSprite	1	171	0	1	
0041bf60	CEnginePrimitive2DSprite	1	167	0	1	
0041c030	CCountedPointer<CFileInstaller::CFileInfo_const_>	1	78	0	1	
0041c090	FUN_0041c090	0	78	0	1	
0041c0e0	UnInitialise	1	106	0	1	
0041c150	UnInitialise	1	94	0	1	
0041c260	GetFrame	1	567	0	1	
0041c4a0	~CObject	1	93	0	1	
0041c500	`scalar_deleting_destructor'	1	114	0	1	
0041c5e0	ChangedStateLastUpdate	1	44	0	1	
0041c700	UnInitialise	1	94	0	1	
0041c760	`vector_deleting_destructor'	1	30	0	1	
0041c780	__EH_epilog3	1	11	0	1	
0041c7a0	begin	1	7	0	1	
0041c7b0	operator--	1	8	0	1	
0041c7c0	operator!=	1	22	0	1	
0041c7e0	GetNoAllocatedAreas	1	23	0	1	
0041c800	GetNoAllocatedAreas	1	23	0	1	
0041c820	IsEquivalent	1	16	0	1	
0041c830	operator!=	1	22	0	1	
0041c850	ConstructString	1	38	0	1	
0041c930	CSoundInit	1	45	0	1	
0041c965	AddExclusiveObserver	1	13	0	1	
0041c972	AddExclusiveObserver	1	13	0	1	
0041c994	AddExclusiveObserver	1	13	0	1	
0041c9c0	`vector_deleting_destructor'	1	36	0	1	
0041ca31	AddExclusiveObserver	1	13	0	1	
0041ca3e	AddExclusiveObserver	1	13	0	1	
0041ca52	AddExclusiveObserver	1	13	0	1	
0041cadc	CTCHeroPodium	1	52	0	1	
0041cb70	CControllerDisconnect	1	45	0	1	
0041cbe4	CControllerDisconnect	1	45	0	1	
0041cc14	GetHeadAngularVelocityMaxXY	1	23	0	1	
0041cc2b	GetHeadAngularVelocityMaxXY	1	23	0	1	
0041cc50	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	27	0	1	
0041cc70	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	27	0	1	
0041cd89	AddExclusiveObserver	1	10	0	1	
0041cd93	GetCorrectComponentInterface	1	39	0	1	
0041ce6a	ClearErrorMessage	1	51	0	1	
0041ce9d	UpdateErrorMessage	1	22	0	1	
0041ceb3	FUN_0041ceb3	0	108	0	1	
0041cf1f	EnableNavigator	1	13	0	1	
0041cf2c	GetCanItemBeQuickAssigned	1	7	0	1	
0041cf33	AddExclusiveObserver	1	13	0	1	
0041cf40	DrawGetSeaLevel	1	7	0	1	
0041cf47	GetUIScale	1	107	0	1	
0041cfb2	GetTextBySymbol	1	138	0	1	
0041d03c	RenderErrorMessage	1	108	0	1	
0041d0a8	FUN_0041d0a8	0	122	0	1	
0041d122	OnOpenMenus	1	67	0	1	
0041d165	OnCloseMenus	1	51	0	1	
0041d198	SetGraphicsBank	1	28	0	1	
0041d1b4	GetBankHandle	1	20	0	1	
0041d1c8	OnKillCrowd	1	63	0	1	
0041d207	_Dest_val<std::allocator<std::pair<long,CMusicManager::CRegisteredMusicEntry>_>,std::pair<long,CMusicManager::CRegisteredMusicEntry>_>	1	20	0	1	
0041d21b	CreateComponent	1	1501	0	1	
0041d8a8	OnKillCrowd	1	63	0	1	
0041d8e7	GetIconsDef	1	163	0	1	
0041d98a	GetIconsDef	1	163	0	1	
0041da2d	ScrollMenu	1	240	0	1	
0041db1d	CreateComponent	1	71	0	1	
0041db84	ShowErrorMessage	1	281	0	1	
0041dc9d	AddActionsListenIgnoreOnList	1	565	0	1	
0041df10	SetInput	1	509	0	1	
0041e10d	IsKeyHeld	1	97	0	1	
0041e16e	IsKeyHeld	1	95	0	1	
0041e1cd	SetMetaLayer	1	485	0	1	
0041e3b2	GetLayer	1	68	0	1	
0041e3f6	CManager	1	508	0	1	
0041e5f2	GetInstance	1	41	0	1	
0041e61b	AddChild	1	14	0	1	
0041e641	~CManager	1	146	0	1	
00427216	CreateTickSlider	1	2995	0	1	
00427dc9	CreateLevelSlider	1	360	0	1	
00427f31	CreateStaticSlider	1	617	0	1	
0042819a	CreateStaticSliderBidirectional	1	762	0	1	
00428494	CreateMenuEntryComponent	1	1062	0	1	
00428905	CCountedPointer<CBankFileAsyncEntry>	1	25	0	1	
00428928	CCountedPointer<CBankFileAsyncEntry>	1	25	0	1	
0042899b	operator--	1	16	0	1	
00428ae7	DeleteData	1	11	0	1	
00428b10	DeleteData	1	11	0	1	
00428b1f	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00428b37	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00428bd2	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00428bea	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00428c02	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00428c1a	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00428c8f	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00428ca7	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00428cbf	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00428d39	`vector_deleting_destructor'	1	28	0	1	
0042913a	ShareData	1	38	0	1	
00429160	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	44	0	1	
0042918c	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	44	0	1	
004291b8	ShareData	1	38	0	1	
004291de	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	44	0	1	
0042920a	ShareData	1	38	0	1	
00429230	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	44	0	1	
0042925c	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	44	0	1	
00429288	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	44	0	1	
004292c0	GetNoAllocatedAreas	1	44	0	1	
004293db	SetMiniMapRegionExitTextOffsetX	1	17	0	1	
004293f2	SetMiniMapRegionExitTextOffsetX	1	17	0	1	
00429403	SetMiniMapRegionExitTextOffsetX	1	17	0	1	
00429418	_Find<std::_List_unchecked_iterator<std::_List_val<NUISystem::CComponent*,std::allocator<NUISystem::CComponent*>_>_>,NUISystem::CComponent*>	1	34	0	1	
0042943a	ShareData	1	38	0	1	
00429460	ShareData	1	38	0	1	
00429486	ShareData	1	38	0	1	
004294ac	_Find<std::_List_unchecked_iterator<std::_List_val<NUISystem::CComponent*,std::allocator<NUISystem::CComponent*>_>_>,NUISystem::CComponent*>	1	34	0	1	
004294d1	list<CMessageEvent_const*,std::allocator<CMessageEvent_const*>_>	1	14	0	1	
004294e2	FUN_004294e2	0	57	0	1	
0042951b	RotateLeft	1	64	0	1	
0042955b	RotateLeft	1	64	0	1	
004295fa	SetMiniMapRegionExitTextOffsetX	1	17	0	1	
0042971d	FUN_0042971d	0	190	0	1	
004297db	CComboMultiplierData	1	27	0	1	
00429880	WriteColour	1	105	0	1	
004298f3	`vector_deleting_destructor'	1	28	0	1	
0042990f	`vector_deleting_destructor'	1	28	0	1	
0042992b	`vector_deleting_destructor'	1	28	0	1	
00429950	operator<	1	85	0	1	
004299a8	SetIsUsingRelativeCoords	1	60	0	1	
004299f0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	27	0	1	
00429a10	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	27	0	1	
00429a2f	?Clone@CAnimFilterNoGroup@@UBEPAVCAnimFilterBase@@XZ	1	22	0	1	
00429a62	operator=	1	23	0	1	
00429a79	operator[]	1	12	0	1	
00429a85	begin	1	13	0	1	
00429ab9	FUN_00429ab9	0	32	0	1	
00429b02	FUN_00429b02	0	32	0	1	
00429b52	FUN_00429b52	0	32	0	1	
00429b72	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	5	1	1	
00429bf9	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	5	1	1	
00429c15	CCountedPointer<NUISystem::CAction>	1	62	0	1	
00429c53	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	5	1	1	
00429c58	operator=	1	23	0	1	
00429c6f	Reset	1	59	0	1	
00429caf	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00429cc7	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00429cea	SetMiniMapRegionExitTextOffsetX	1	17	0	1	
00429cfb	SetMiniMapRegionExitTextOffsetX	1	17	0	1	
00429d3c	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00429d59	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00429d71	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00429d8e	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	5	1	1	
00429d93	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00429db7	SetMiniMapRegionExitTextOffsetX	1	17	0	1	
00429dce	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00429de6	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00429dfe	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	24	0	1	
00429e16	~CPair	1	19	0	1	
00429e29	CUIState	1	97	0	1	
00429f43	OnDie	1	21	0	1	
00429f9c	pair<CCharString,CTCBase::CRegisteredTCInfo>	1	30	0	1	
00429fbe	FUN_00429fbe	0	26	0	1	
00429fe3	FUN_00429fe3	0	26	0	1	
0042a008	FUN_0042a008	0	26	0	1	
0042a0ce	SetMiniMapRegionExitTextOffsetX	1	26	0	1	
0042a141	SortTreeRecursively	1	39	0	1	
0042a168	SortTreeRecursively	1	39	0	1	
0042a18f	SortTreeRecursively	1	39	0	1	
0042a1b6	BuildTreeArray	1	45	0	1	
0042a1e3	SortTreeRecursively	1	39	0	1	
0042a20a	BuildTreeArray	1	45	0	1	
0042a237	BuildTreeArray	1	45	0	1	
0042a264	BuildTreeArray	1	45	0	1	
0042a291	GetLookDirection	1	40	0	1	
0042a2b9	SetStaticCast<NUISystem::CComponent>	1	17	0	1	
0042a2ca	SetStaticCast<NUISystem::CComponent>	1	17	0	1	
0042a2db	SetStaticCast<NUISystem::CComponent>	1	17	0	1	
0042a2ec	GetLookDirection	1	40	0	1	
0042a33f	list<CMessageEvent_const*,std::allocator<CMessageEvent_const*>_>	1	12	0	1	
0042a34e	FUN_0042a34e	0	572	0	1	
0042a58d	FUN_0042a58d	0	17	0	1	
0042a59e	FUN_0042a59e	0	17	0	1	
0042a5af	FUN_0042a5af	0	17	0	1	
0042a5c0	FUN_0042a5c0	0	17	0	1	
0042a5d1	FUN_0042a5d1	0	17	0	1	
0042a5e2	FUN_0042a5e2	0	17	0	1	
0042a5f3	GetMeshEffect	1	47	0	1	
0042a622	GetMeshEffect	1	47	0	1	
0042a665	GetMeshEffect	1	47	0	1	
0042a694	GetMeshEffect	1	47	0	1	
0042a6c3	GetMeshEffect	1	47	0	1	
0042a6f2	GetMeshEffect	1	47	0	1	
0042a721	GetMeshEffect	1	47	0	1	
0042a750	GetMeshEffect	1	47	0	1	
0042a77f	_Find<std::_List_unchecked_iterator<std::_List_val<NUISystem::CComponent*,std::allocator<NUISystem::CComponent*>_>_>,NUISystem::CComponent*>	1	34	0	1	
0042a7a1	GetMeshEffect	1	47	0	1	
0042a7d0	GetMeshEffect	1	47	0	1	
0042a82b	FUN_0042a82b	0	56	0	1	
0042a879	FUN_0042a879	0	56	0	1	
0042a8bd	FUN_0042a8bd	0	35	0	1	
0042a8e0	`scalar_deleting_destructor'	1	28	0	1	
0042a944	pair<unsigned_long,CAnimationEntry>	1	29	0	1	
0042a961	pair<CCharString,CCharString><CCharString,CCharString>	1	33	0	1	
0042a9b7	SetGraphicsBank	1	28	0	1	
0042aa29	CCountedPointer<NUISystem::CAction>	1	62	0	1	
0042aa96	_Pair_base<NUISystem::CComponent*_const,std::pair<CWideString,long>_>	1	29	0	1	
0042aab3	operator()	1	41	0	1	
0042aadc	FUN_0042aadc	0	37	0	1	
0042ab01	FUN_0042ab01	0	27	0	1	
0042ab1c	OnReadFinished	1	23	0	1	
0042ab33	FUN_0042ab33	0	37	0	1	
0042ab58	FUN_0042ab58	0	27	0	1	
0042ab73	OnReadFinished	1	23	0	1	
0042ab8a	FUN_0042ab8a	0	37	0	1	
0042abaf	FUN_0042abaf	0	27	0	1	
0042abca	OnReadFinished	1	23	0	1	
0042abe1	OnKill	1	41	0	1	
0042ac0a	FUN_0042ac0a	0	27	0	1	
0042ac25	OnReadFinished	1	23	0	1	
0042ac52	FUN_0042ac52	0	22	0	1	
0042ac76	OnKill	1	41	0	1	
0042ac9f	FUN_0042ac9f	0	22	0	1	
0042acc3	OnKill	1	41	0	1	
0042acec	FUN_0042acec	0	22	0	1	
0042ad10	FUN_0042ad10	0	22	0	1	
0042ad34	FUN_0042ad34	0	56	0	1	
0042ad6c	FUN_0042ad6c	0	37	0	1	
0042ad91	FUN_0042ad91	0	37	0	1	
0042adb6	FUN_0042adb6	0	47	0	1	
0042ade5	OnKill	1	41	0	1	
0042ae0e	FUN_0042ae0e	0	37	0	1	
0042ae33	FUN_0042ae33	0	37	0	1	
0042ae58	FUN_0042ae58	0	56	0	1	
0042ae90	FUN_0042ae90	0	37	0	1	
0042aeb5	FUN_0042aeb5	0	37	0	1	
0042aeda	GetDef<CSpecialAbilitiesDrunkennessDef>	1	98	0	1	
0042af3c	GetDef<CSpecialAbilitiesDrunkennessDef>	1	98	0	1	
0042af9e	GetSubDef<CAbilityDef>	1	162	0	1	
0042b040	GetDef<CSpecialAbilitiesDrunkennessDef>	1	98	0	1	
0042b0a2	GetSubDef<CAbilityDef>	1	162	0	1	
0042b144	GetDef<CSpecialAbilitiesDrunkennessDef>	1	98	0	1	
0042b1a6	GetSubDef<CAbilityDef>	1	162	0	1	
0042b248	GetSubDef<CAbilityDef>	1	162	0	1	
0042b2ea	GetLookDirection	1	40	0	1	
0042b312	GetDef<CSpecialAbilitiesDrunkennessDef>	1	98	0	1	
0042b374	GetDef<CSpecialAbilitiesDrunkennessDef>	1	98	0	1	
0042b402	SetMiniMapRegionExitTextOffsetX	1	20	0	1	
0042b44a	GetCellBoundingBox	1	24	0	1	
0042b467	FUN_0042b467	0	92	0	1	
0042b4c3	_Insert<std::_List_const_iterator<std::_List_val<CClass*,std::allocator<CClass*>_>_>_>	1	48	0	1	
0042b4f3	FUN_0042b4f3	0	56	0	1	
0042b52b	FUN_0042b52b	0	92	0	1	
0042b587	Alloc	1	33	0	1	
0042b5a8	FUN_0042b5a8	0	34	0	1	
0042b5ca	FUN_0042b5ca	0	34	0	1	
0042b5ec	FUN_0042b5ec	0	34	0	1	
0042b636	CalcStringLength	1	16	0	1	
0042b646	FUN_0042b646	0	26	0	1	
0042b677	CalcStringLength	1	16	0	1	
0042b687	FUN_0042b687	0	26	0	1	
0042b6b8	FUN_0042b6b8	0	26	0	1	
0042b6dc	SetMiniMapRegionExitTextOffsetX	1	20	0	1	
0042b707	CalcStringLength	1	16	0	1	
0042b72b	FUN_0042b72b	0	42	0	1	
0042b755	OnReadFinished	1	23	0	1	
0042b76c	FUN_0042b76c	0	42	0	1	
0042b796	OnReadFinished	1	23	0	1	
0042b7ad	FUN_0042b7ad	0	42	0	1	
0042b7d7	OnReadFinished	1	23	0	1	
0042b7ee	FUN_0042b7ee	0	42	0	1	
0042b854	FUN_0042b854	0	68	0	1	
0042b8fc	ClearPrimitiveList	1	53	0	1	
0042b945	GetCellBoundingBox	1	30	0	1	
0042b98b	FUN_0042b98b	0	136	0	1	
0042ba13	FUN_0042ba13	0	134	0	1	
0042ba99	FUN_0042ba99	0	136	0	1	
0042bb21	FUN_0042bb21	0	134	0	1	
0042bba7	FUN_0042bba7	0	136	0	1	
0042bc2f	FUN_0042bc2f	0	134	0	1	
0042bcb5	FUN_0042bcb5	0	149	0	1	
0042bd4a	FUN_0042bd4a	0	166	0	1	
0042bdf0	Alloc	1	33	0	1	
0042be11	GetHeight	1	30	0	1	
0042be2f	Alloc	1	33	0	1	
0042be50	CRumbleDef	1	43	0	1	
0042be7b	CConsoleCommandParameters	1	46	0	1	
0042bead	AddLearnedExpression	1	19	0	1	
0042bec0	_Dest_val<std::allocator<std::pair<long,CMusicManager::CRegisteredMusicEntry>_>,std::pair<long,CMusicManager::CRegisteredMusicEntry>_>	1	20	0	1	
0042bed4	GetBankHandle	1	22	0	1	
0042bef2	SetMiniMapRegionExitTextOffsetX	1	20	0	1	
0042bf06	FUN_0042bf06	0	47	0	1	
0042bf35	CopyBackBufferToTexture	1	25	0	1	
0042bf67	CopyBackBufferToTexture	1	25	0	1	
0042bf85	CopyBackBufferToTexture	1	25	0	1	
0042c02f	OnKill	1	41	0	1	
0042c058	operator()	1	42	0	1	
0042c082	FUN_0042c082	0	319	0	1	
0042c1c1	FUN_0042c1c1	0	319	0	1	
0042c300	FUN_0042c300	0	319	0	1	
