def	addr	offset	size	helper
CWeaponDef	004e8ce9	0x90	4	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0x94	4	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0x98	4	FUN_00431143
CWeaponDef	004e8ce9	0x9c	4	FUN_00431143
CWeaponDef	004e8ce9	0xa0	4	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xa4	4	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xa8	4	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xac	4	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xb0	12	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xbc	8	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xc4	1	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xc5	1	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xc6	2	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xc8	4	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xcc	4	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xd0	4	CEngineLightingManager::UpdateShadowScene
CWeaponDef	004e8ce9	0xd4	4	FUN_00431143
CWeaponDef	004e8ce9	0xd8	4	FUN_00431143
CWeaponDef	004e8ce9	0xdc	4	FUN_00431143
CWeaponDef	004e8ce9	0xe0	0	FUN_00431143
CReplaceableMeshDef	004ea20e	0x28	0	FUN_004ea21e
CPrizeScoreDef	004eac7b	0x28	4	None
CPrizeScoreDef	004eac7b	0x2c	0	None
CExplosionDef	004eb02f	0x28	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x2c	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x30	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x34	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x38	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x3c	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x40	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x44	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x48	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x4c	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x50	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x54	16	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x64	1	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x65	1	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x66	2	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x68	4	CEngineLightingManager::UpdateShadowScene
CExplosionDef	004eb02f	0x6c	0	CEngineLightingManager::UpdateShadowScene
CMultiStaticMeshEntryDef	004eb8c3	0x28	4	CEngineLightingManager::UpdateShadowScene
CMultiStaticMeshEntryDef	004eb8c3	0x2c	1	CEngineLightingManager::UpdateShadowScene
CMultiStaticMeshEntryDef	004eb8c3	0x2d	3	CEngineLightingManager::UpdateShadowScene
CMultiStaticMeshEntryDef	004eb8c3	0x30	4	CEngineLightingManager::UpdateShadowScene
CMultiStaticMeshEntryDef	004eb8c3	0x34	0	CEngineLightingManager::UpdateShadowScene
CCardDef	004ec0b3	0x3c	4	None
CCardDef	004ec0b3	0x40	0	None
CObjectAugmentationsDef	004ec53f	0x28	4	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x2c	4	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x30	12	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x3c	28	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x58	12	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x64	12	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x70	4	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x74	4	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x78	4	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x7c	4	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x80	4	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x84	4	CEngineLightingManager::UpdateShadowScene
CObjectAugmentationsDef	004ec53f	0x88	0	FUN_00431143
CShopDef	004ecb4d	0x28	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x2c	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x30	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x34	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x38	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x3c	4	FUN_00431143
CShopDef	004ecb4d	0x40	12	None
CShopDef	004ecb4d	0x4c	12	None
CShopDef	004ecb4d	0x58	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x5c	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x60	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x64	12	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x70	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x74	12	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x80	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x84	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x88	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x8c	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x90	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x94	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x98	1	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x99	1	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x9a	1	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x9b	1	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0x9c	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xa0	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xa4	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xa8	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xac	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xb0	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xb4	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xb8	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xbc	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xc0	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xc4	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xc8	4	CEngineLightingManager::UpdateShadowScene
CShopDef	004ecb4d	0xcc	0	CEngineLightingManager::UpdateShadowScene
CAnimatingObjectDef	004ed459	0x28	0	FUN_0047367a
CTavernGameDef	004ed472	0x28	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x2c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x30	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x34	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x38	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x3c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x40	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x44	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x48	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x4c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x50	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x54	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x58	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x5c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x60	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x64	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x68	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x6c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x70	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x74	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x78	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x7c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x80	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x84	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x88	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x8c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x90	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x94	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x98	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x9c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xa0	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xa4	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xa8	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xac	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xb0	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xb4	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xb8	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xbc	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xc0	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xc4	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xc8	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xcc	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xd0	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xd4	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xd8	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xdc	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xe0	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xe4	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xe8	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xec	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xf0	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xf4	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xf8	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0xfc	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x100	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x104	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x108	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x10c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x110	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x114	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x118	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x11c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x120	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x124	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x128	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x12c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x130	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x134	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x138	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x13c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x140	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x144	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x148	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x14c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x150	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x154	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x158	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x15c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x160	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x164	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x168	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x16c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x170	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x174	12	None
CTavernGameDef	004ed472	0x180	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x184	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x188	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x18c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x190	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x194	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x198	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x19c	4	CEngineLightingManager::UpdateShadowScene
CTavernGameDef	004ed472	0x1a0	0	CEngineLightingManager::UpdateShadowScene
CMultiStaticMeshDef	004ede1b	0x28	0	None
CTavernGameCardBaseDef	004f9a90	0x28	4	CEngineLightingManager::UpdateShadowScene
